image_id,image_path,label,split,source
Male_Normal-0499.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0499.jpg,0,valid,dataset_stage1/no_wound
Female_normal-194.jpg,dataset_stage1/no_wound/Nomal/Female_normal-194.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1366.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1366.jpg,0,valid,dataset_stage1/no_wound
Female_normal-287.jpg,dataset_stage1/no_wound/Nomal/Female_normal-287.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1365.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1365.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1731.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1731.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0048.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0048.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0089.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0089.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0706.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0706.jpg,0,valid,dataset_stage1/no_wound
Female_normal-057.jpg,dataset_stage1/no_wound/Nomal/Female_normal-057.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0516.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0516.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0460.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0460.jpg,0,valid,dataset_stage1/no_wound
Female_normal-680.jpg,dataset_stage1/no_wound/Nomal/Female_normal-680.jpg,0,valid,dataset_stage1/no_wound
Female_normal-610.jpg,dataset_stage1/no_wound/Nomal/Female_normal-610.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0601.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0601.jpg,0,valid,dataset_stage1/no_wound
Female_normal-328.jpg,dataset_stage1/no_wound/Nomal/Female_normal-328.jpg,0,valid,dataset_stage1/no_wound
Female_normal-312.jpg,dataset_stage1/no_wound/Nomal/Female_normal-312.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1172.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1172.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1220.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1220.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0811.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0811.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1096.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1096.jpg,0,valid,dataset_stage1/no_wound
81.jpg,dataset_stage1/no_wound/BG/81.jpg,0,valid,dataset_stage1/no_wound
38.jpg,dataset_stage1/no_wound/BG/38.jpg,0,valid,dataset_stage1/no_wound
Female_normal-231.jpg,dataset_stage1/no_wound/Nomal/Female_normal-231.jpg,0,valid,dataset_stage1/no_wound
Female_normal-603.jpg,dataset_stage1/no_wound/Nomal/Female_normal-603.jpg,0,valid,dataset_stage1/no_wound
92.jpg,dataset_stage1/no_wound/N/92.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1841.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1841.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0611.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0611.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1154.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1154.jpg,0,valid,dataset_stage1/no_wound
Female_normal-582.jpg,dataset_stage1/no_wound/Nomal/Female_normal-582.jpg,0,valid,dataset_stage1/no_wound
Female_normal-745.jpg,dataset_stage1/no_wound/Nomal/Female_normal-745.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1045.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1045.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1425.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1425.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0057.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0057.jpg,0,valid,dataset_stage1/no_wound
Female_normal-203.jpg,dataset_stage1/no_wound/Nomal/Female_normal-203.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1818.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1818.jpg,0,valid,dataset_stage1/no_wound
Female_normal-329.jpg,dataset_stage1/no_wound/Nomal/Female_normal-329.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0592.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0592.jpg,0,valid,dataset_stage1/no_wound
Female_normal-562.jpg,dataset_stage1/no_wound/Nomal/Female_normal-562.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1043.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1043.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0276.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0276.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1122.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1122.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0093.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0093.jpg,0,valid,dataset_stage1/no_wound
Female_normal-155.jpg,dataset_stage1/no_wound/Nomal/Female_normal-155.jpg,0,valid,dataset_stage1/no_wound
46.jpg,dataset_stage1/no_wound/N/46.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0575.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0575.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1435.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1435.jpg,0,valid,dataset_stage1/no_wound
Female_normal-132.jpg,dataset_stage1/no_wound/Nomal/Female_normal-132.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1141.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1141.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1750.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1750.jpg,0,valid,dataset_stage1/no_wound
77.jpg,dataset_stage1/no_wound/N/77.jpg,0,valid,dataset_stage1/no_wound
Female_normal-212.jpg,dataset_stage1/no_wound/Nomal/Female_normal-212.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1939.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1939.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1364.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1364.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1146.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1146.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1108.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1108.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0860.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0860.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1176.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1176.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1830.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1830.jpg,0,valid,dataset_stage1/no_wound
79.jpg,dataset_stage1/no_wound/N/79.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1905.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1905.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0387.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0387.jpg,0,valid,dataset_stage1/no_wound
85.jpg,dataset_stage1/no_wound/N/85.jpg,0,valid,dataset_stage1/no_wound
Female_normal-004.jpg,dataset_stage1/no_wound/Nomal/Female_normal-004.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0174.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0174.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1053.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1053.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0836.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0836.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0779.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0779.jpg,0,valid,dataset_stage1/no_wound
49.jpg,dataset_stage1/no_wound/BG/49.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0527.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0527.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0769.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0769.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0568.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0568.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1809.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1809.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1279.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1279.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0362.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0362.jpg,0,valid,dataset_stage1/no_wound
Female_normal-368.jpg,dataset_stage1/no_wound/Nomal/Female_normal-368.jpg,0,valid,dataset_stage1/no_wound
Female_normal-406.jpg,dataset_stage1/no_wound/Nomal/Female_normal-406.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1699.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1699.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1532.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1532.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0288.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0288.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1354.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1354.jpg,0,valid,dataset_stage1/no_wound
Female_normal-438.jpg,dataset_stage1/no_wound/Nomal/Female_normal-438.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1436.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1436.jpg,0,valid,dataset_stage1/no_wound
Female_normal-296.jpg,dataset_stage1/no_wound/Nomal/Female_normal-296.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0936.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0936.jpg,0,valid,dataset_stage1/no_wound
Female_normal-133.jpg,dataset_stage1/no_wound/Nomal/Female_normal-133.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-0482.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-0482.jpg,0,valid,dataset_stage1/no_wound
Female_normal-215.jpg,dataset_stage1/no_wound/Nomal/Female_normal-215.jpg,0,valid,dataset_stage1/no_wound
Male_Normal-1272.jpg,dataset_stage1/no_wound/Nomal/Male_Normal-1272.jpg,0,valid,dataset_stage1/no_wound
Female_normal-365.jpg,dataset_stage1/no_wound/Nomal/Female_normal-365.jpg,0,valid,dataset_stage1/no_wound
